file,lineno,lhs,rhs_sig,rhs_shape,rhs_vars,line
.\mnt\data\kakerlake_ultra_cleaner_v2.py,237,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,sub","new_call = cst.parse_expression(f""compute_annual_savings(results={sub.value.code}, default=0.0)"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,257,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cons,cst,feed","new_call = cst.parse_expression(f""compute_annual_savings(annual_feedin_revenue={feed.code}, annual_electricity_savings={cons.code}, default=0.0)"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,270,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,l,r","new_call = cst.parse_expression(f""compute_annual_savings(annual_old_cost={l.code}, annual_hp_cost={r.code}, default=0.0)"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,286,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,diff","new_call = cst.parse_expression(f""compute_annual_savings(electricity_costs_without_pv={diff[0].code}, electricity_costs_with_pv={diff[1].code}, default=0.0)"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,293,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,d,r","new_call = cst.parse_expression(f""compute_annual_savings(electricity_costs_without_pv={d[0].code}, electricity_costs_with_pv={d[1].code}, annual_feed_in_revenue={r.code}, default=0.0)"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,298,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,d,l","new_call = cst.parse_expression(f""compute_annual_savings(electricity_costs_without_pv={d[0].code}, electricity_costs_with_pv={d[1].code}, annual_feed_in_revenue={l.code}, default=0.0)"")"
.\tools\kakerlake_ultra_cleaner.py,359,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","call,cst,default_expr","new_call=cst.parse_expression(f""compute_annual_savings(results={call.func.value.code}, default={default_expr})"")"
.\tools\kakerlake_ultra_cleaner.py,369,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,sub","new_call=cst.parse_expression(f""compute_annual_savings(results={sub.value.code}, default=0.0)"")"
.\tools\kakerlake_ultra_cleaner.py,388,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cons,cst,feed","new_call=cst.parse_expression(f""compute_annual_savings(annual_feedin_revenue={feed.code}, annual_electricity_savings={cons.code}, default=0.0)"")"
.\tools\kakerlake_ultra_cleaner.py,402,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,l,r","new_call=cst.parse_expression(f""compute_annual_savings(annual_old_cost={l.code}, annual_hp_cost={r.code}, default=0.0)"")"
.\tools\kakerlake_ultra_cleaner.py,418,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,val","new_call=cst.parse_expression(f""compute_annual_savings(electricity_costs_without_pv={val.left.code}, electricity_costs_with_pv={val.right.code}, default=0.0)"")"
.\tools\kakerlake_ultra_cleaner.py,425,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,l,r","new_call=cst.parse_expression(f""compute_annual_savings(electricity_costs_without_pv={l.left.code}, electricity_costs_with_pv={l.right.code}, annual_feed_in_revenue={r.code}, default=0.0)"")"
.\tools\kakerlake_ultra_cleaner.py,430,new_call,"('Call', ('Attr', 'cst', 'parse_expression'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,l,r","new_call=cst.parse_expression(f""compute_annual_savings(electricity_costs_without_pv={r.left.code}, electricity_costs_with_pv={r.right.code}, annual_feed_in_revenue={l.code}, default=0.0)"")"
.\dev_tools\kakerlake_ultra_cleaner.py,304,imp,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,module_name,symbol","imp=cst.parse_statement(f""from {module_name} import {symbol}\n"")"
.\dev_tools\kakerlake_ultra_cleaner_v2.py,76,imp,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,module_name,symbol","imp=cst.parse_statement(f""from {module_name} import {symbol}\n"")"
.\dev_tools\kakerlake_ultra_cleaner_v3.py,89,imp,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,module_name,symbol","imp=cst.parse_statement(f""from {module_name} import {symbol}\n"")"
.\mnt\data\kakerlake_ultra_cleaner.py,304,imp,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,module_name,symbol","imp=cst.parse_statement(f""from {module_name} import {symbol}\n"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,76,imp,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,module_name,symbol","imp=cst.parse_statement(f""from {module_name} import {symbol}\n"")"
.\tools\kakerlake_ultra_cleaner.py,305,imp,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","cst,module_name,symbol","imp=cst.parse_statement(f""from {module_name} import {symbol}\n"")"
.\dev_tools\kakerlake_ultra_cleaner.py,473,repl,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","arg_code,cst","repl = cst.parse_statement(f""project_data = build_project_data(project_data, {arg_code})\n"")"
.\dev_tools\kakerlake_ultra_cleaner_v2.py,355,repl,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","arg_code,cst","repl = cst.parse_statement(f""project_data = build_project_data(project_data, {arg_code})\n"")"
.\dev_tools\kakerlake_ultra_cleaner_v3.py,371,repl,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","arg_code,cst","repl = cst.parse_statement(f""project_data = build_project_data(project_data, {arg_code})\n"")"
.\mnt\data\kakerlake_ultra_cleaner.py,473,repl,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","arg_code,cst","repl = cst.parse_statement(f""project_data = build_project_data(project_data, {arg_code})\n"")"
.\mnt\data\kakerlake_ultra_cleaner_v2.py,355,repl,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","arg_code,cst","repl = cst.parse_statement(f""project_data = build_project_data(project_data, {arg_code})\n"")"
.\tools\kakerlake_ultra_cleaner.py,474,repl,"('Call', ('Attr', 'cst', 'parse_statement'), (('Other', 'JoinedStr'),), ())","('Call', 1, 0)","arg_code,cst","repl = cst.parse_statement(f""project_data = build_project_data(project_data, {arg_code})\n"")"
.\notwendig oder nicht\wichtig\repo_porter.py,490,r,"('Call', ('Attr', 'csv', 'DictReader'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",r = csv.DictReader(f)
.\notwendig oder nicht\wichtig\repo_porter_select.py,132,r,"('Call', ('Attr', 'csv', 'DictReader'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",r = csv.DictReader(f)
.\tools\repo_porter.py,490,r,"('Call', ('Attr', 'csv', 'DictReader'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",r = csv.DictReader(f)
.\tools\repo_porter_select.py,132,r,"('Call', ('Attr', 'csv', 'DictReader'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",r = csv.DictReader(f)
.\product_attributes.py,239,reader,"('Call', ('Attr', 'csv', 'DictReader'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",reader = csv.DictReader(f)
.\excel_eval.py,212,w,"('Call', ('Attr', 'csv', 'writer'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",w = csv.writer(f)
.\excel_eval.py,350,w,"('Call', ('Attr', 'csv', 'writer'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",w = csv.writer(f)
.\notwendig oder nicht\wichtig\repo_porter.py,350,w,"('Call', ('Attr', 'csv', 'writer'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",w = csv.writer(f)
.\tools\repo_porter.py,350,w,"('Call', ('Attr', 'csv', 'writer'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",w = csv.writer(f)
.\product_attributes.py,195,writer,"('Call', ('Attr', 'csv', 'writer'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",writer = csv.writer(f)
.\product_attributes.py,219,writer,"('Call', ('Attr', 'csv', 'writer'), (('Name', 'f'),), ())","('Call', 1, 0)","csv,f",writer = csv.writer(f)
.\check_companies.py,29,companies,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,companies = cursor.fetchall()
.\check_companies.py,42,docs,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,docs = cursor.fetchall()
.\database.py,561,duplicate_products,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,duplicate_products = cursor.fetchall()
.\database.py,534,fk_violations,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,fk_violations = cursor.fetchall()
.\database.py,548,orphaned_docs,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,orphaned_docs = cursor.fetchall()
.\brand_logo_db.py,164,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\brand_logo_db.py,314,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\check_product_images.py,17,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\notwendig oder nicht\wichtig\out_selected\patches\brand_logo_db.py.insert.py,165,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\notwendig oder nicht\wichtig\out_selected\patches\brand_logo_db.py.insert.py,327,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\notwendig oder nicht\wichtig\portings\patches\brand_logo_db.py.insert.py,187,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\notwendig oder nicht\wichtig\portings\patches\brand_logo_db.py.insert.py,377,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\notwendig oder nicht\wichtig\portings\patches\check_product_images.py.insert.py,22,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\tools\out_selected\patches\brand_logo_db.py.insert.py,165,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\tools\out_selected\patches\brand_logo_db.py.insert.py,327,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\tools\portings\patches\brand_logo_db.py.insert.py,187,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\tools\portings\patches\brand_logo_db.py.insert.py,377,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\tools\portings\patches\check_product_images.py.insert.py,22,results,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,results = cursor.fetchall()
.\crm.py,202,rows,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,rows = cursor.fetchall()
.\crm.py,246,rows,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,rows = cursor.fetchall()
.\database.py,1730,rows,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,rows = cursor.fetchall()
.\database.py,1836,rows,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,rows = cursor.fetchall()
.\product_db.py,232,rows,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,"cursor.execute(query, params); rows = cursor.fetchall()"
.\product_db.py,283,rows,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,"cursor.execute(""SELECT DISTINCT category FROM products WHERE category IS NOT NULL AND category != '' ORDER BY category COLLATE NOCASE""); rows = cursor.fetchall()"
.\check_companies.py,18,tables,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,tables = cursor.fetchall()
.\check_companies.py,71,template_keys,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,template_keys = cursor.fetchall()
.\check_companies.py,57,templates,"('Call', ('Attr', 'cursor', 'fetchall'), (), ())","('Call', 0, 0)",cursor,templates = cursor.fetchall()
.\database.py,967,current_db_version_row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,current_db_version_row = cursor.fetchone()
.\brand_logo_db.py,63,existing,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,existing = cursor.fetchone()
.\notwendig oder nicht\wichtig\out_selected\patches\brand_logo_db.py.insert.py,58,existing,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,existing = cursor.fetchone()
.\notwendig oder nicht\wichtig\portings\patches\brand_logo_db.py.insert.py,66,existing,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,existing = cursor.fetchone()
.\tools\out_selected\patches\brand_logo_db.py.insert.py,58,existing,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,existing = cursor.fetchone()
.\tools\portings\patches\brand_logo_db.py.insert.py,66,existing,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,existing = cursor.fetchone()
.\database.py,1246,existing_company_by_name_nocase,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,existing_company_by_name_nocase = cursor.fetchone()
.\database.py,526,integrity_result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,integrity_result = cursor.fetchone()
.\brand_logo_db.py,117,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\check_companies.py,83,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\check_product_image_details.py,12,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\notwendig oder nicht\wichtig\out_selected\patches\brand_logo_db.py.insert.py,115,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\notwendig oder nicht\wichtig\portings\patches\brand_logo_db.py.insert.py,130,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\notwendig oder nicht\wichtig\portings\patches\check_product_image_details.py.insert.py,17,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\tools\out_selected\patches\brand_logo_db.py.insert.py,115,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\tools\portings\patches\brand_logo_db.py.insert.py,130,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\tools\portings\patches\check_product_image_details.py.insert.py,17,result,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,result = cursor.fetchone()
.\check_db.py,20,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\crm.py,189,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\crm.py,234,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,283,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,1101,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,1190,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone(); return dict(row) if row else None
.\database.py,1334,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone(); return dict(row) if row else None
.\database.py,1431,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,1616,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,1657,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,1741,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\database.py,1988,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,row = cursor.fetchone()
.\product_db.py,242,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,"cursor.execute(""SELECT * FROM products WHERE id=?"", (int(product_id),)); row = cursor.fetchone()"
.\product_db.py,253,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,"cursor.execute(""SELECT * FROM products WHERE model_name=? COLLATE NOCASE"", (model_name.strip(),)); row = cursor.fetchone()"
.\product_db.py,266,row,"('Call', ('Attr', 'cursor', 'fetchone'), (), ())","('Call', 0, 0)",cursor,"cursor.execute(""SELECT id FROM products WHERE model_name=? COLLATE NOCASE"", (model_name.strip(),)); row = cursor.fetchone()"
.\crm.py,153,customer_data,"('Call', ('Attr', 'customer_data', 'copy'), (), ())","('Call', 0, 0)",customer_data,customer_data = customer_data.copy()
.\multi_offer_generator.py,130,st.session_state.multi_offer_customer_data,"('Call', ('Attr', 'customer_data', 'copy'), (), ())","('Call', 0, 0)",customer_data,st.session_state.multi_offer_customer_data = customer_data.copy()
.\multi_offer_generator_new.py,125,st.session_state.multi_offer_customer_data,"('Call', ('Attr', 'customer_data', 'copy'), (), ())","('Call', 0, 0)",customer_data,st.session_state.multi_offer_customer_data = customer_data.copy()
.\crm.py,151,now,"('Call', ('Attr', 'datetime.now()', 'isoformat'), (), ())","('Call', 0, 0)",datetime,now = datetime.now().isoformat()
.\crm.py,207,now,"('Call', ('Attr', 'datetime.now()', 'isoformat'), (), ())","('Call', 0, 0)",datetime,now = datetime.now().isoformat()
.\database.py,1160,now,"('Call', ('Attr', 'datetime.now()', 'isoformat'), (), ())","('Call', 0, 0)",datetime,now = datetime.now().isoformat()
.\database.py,1198,now,"('Call', ('Attr', 'datetime.now()', 'isoformat'), (), ())","('Call', 0, 0)",datetime,now = datetime.now().isoformat()
.\database.py,1267,now,"('Call', ('Attr', 'datetime.now()', 'isoformat'), (), ())","('Call', 0, 0)",datetime,now = datetime.now().isoformat()
.\database.py,1342,now_iso,"('Call', ('Attr', 'datetime.now()', 'isoformat'), (), ())","('Call', 0, 0)",datetime,now_iso = datetime.now().isoformat()
